year,tempo
1977,116.947
1977,166.349
1977,128.347
1977,125.775
1977,102.048
1977,89.291
1977,120.626
1977,101.68
1977,120.685
1977,123.907
1977,97.741
1977,122.243
1977,158.898
1977,117.237
1977,100.679
1977,112.993
1977,77.091
1977,132.81
1977,137.661
1978,115.029
1978,85.334
1978,129.411
1978,96.445
1978,141.343
1978,143.346
1978,134.784
1978,142.873
1978,132.616
1978,129.844
1978,136.378
1978,99.432
1978,119.344
1978,114.356
1978,184.17
1978,165.322
1978,186.664
1978,80.708
1978,207.265
1978,136.21
1978,142.186
1978,106.862
1978,118.176
1978,93.057
1978,143.783
1978,147.31
1978,93.307
1978,131.832
1978,134.759
1978,77.391
1978,136.657
1978,180.943
1978,67.63
1978,70.242
1978,191.588
1978,103.404
1978,121.891
1978,64.841
1978,202.001
1978,185.802
1978,160.067
1978,162.542
1978,123.724
1978,96.098
1978,109.195
1978,113.746
1978,69.036
1978,128.902
1978,148.878
1978,143.553
1978,119.527
1978,102.349
1978,78.989
1978,165.058
1978,182.261
1978,127.9
1978,176.79
1978,179.047
1978,120.097
1978,89.803
1978,128.686
1978,130.49
1978,96.924
1978,138.969
1978,144.498
1978,170.375
1978,103.47
1978,83.762
1978,92.588
1978,90.854
1978,101.427
1978,106.094
1978,83.665
1978,157.324
1978,127.22
1978,136.452
1978,118.701
1978,143.64
1978,115.275
1978,96.661
1978,160.207
1978,81.518
1978,98.9
1978,93.018
1978,131.874
1978,145.102
1978,126.918
1978,172.978
1978,140.245
1978,100.154
1978,153.069
1978,87.955
1978,125.245
1978,80.744
1978,134.434
1978,90.884
1978,138.026
1978,146.673
1978,156.282
1978,71.213
1979,124.798
1979,94.778
1979,201.411
1979,109.924
1979,144.246
1979,96.178
1979,110.804
1979,114.064
1979,141.21
1979,105.039
1979,127.561
1979,134.432
1979,117.163
1979,116.172
1979,98.815
1979,121.714
1979,91.776
1979,74.673
1979,141.11
1979,105.883
1979,149.356
1979,78.339
1979,115.249
1979,116.739
1979,84.103
1979,148.648
1979,116.172
1979,81.158
1979,120.609
1979,80.877
1979,99.044
1979,124.543
1979,125.653
1979,165.115
1979,98.964
1979,108.367
1979,137.286
1979,123.426
1979,137.261
1979,116.319
1979,114.356
1979,94.077
1979,121.366
1979,178.818
1979,77.581
1979,107.22
1979,139.2
1979,86.522
1979,141.927
1979,125.602
1979,138.265
1979,118.38
1979,98.025
1979,76.765
1979,106.309
1979,112.655
1979,147.947
1979,155.637
1979,129.436
1979,106.608
1979,104.851
1979,123.848
1979,154.975
1979,116.993
1979,124.451
1979,124.27
1979,112.098
1979,125.158
1979,85.427
1979,173.251
1979,170.019
1979,85.068
1979,117.201
1979,126.286
1979,125.361
1979,176.864
1979,134.819
1979,107.14
1979,127.024
1979,134.803
1979,141.066
1979,126.452
1979,130.536
1979,79.35
1979,120.259
1979,113.937
1979,129.654
1979,47.786
1979,138.089
1979,198.806
1979,138.233
1979,175.272
1979,106.041
1979,114.973
1979,157.07
1979,202.347
1979,127.355
1979,141.094
1979,152.821
1979,111.544
1969,97.817
1969,79.196
1969,170.141
1969,181.701
1969,100.779
1969,79.098
1969,81.786
1969,83.096
1969,126.654
1969,107.655
1969,87.459
1969,99.236
1969,134.329
1969,80.439
1969,97.23
1969,103.711
1969,113.836
1969,80.163
1969,78.498
1969,177.395
1969,120.894
1969,100.198
1969,144.041
1969,149.73
1969,96.91
1969,122.44
1969,127.41
1969,184.194
1969,87.152
1969,97.963
1969,80.604
1969,136.646
1969,90.001
1969,80.879
1969,139.127
1969,106.78
1969,93.191
1969,130.63
1969,152.123
1969,109.302
1969,85.802
1969,89.738
1969,98.733
1969,119.614
1969,72.357
1969,125.839
1969,112.414
1969,78.469
1969,81.86
1969,137.064
1969,88.976
1969,150.332
1969,120.891
1969,107.069
1969,124.965
1969,92.384
1969,109.1
1969,99.117
1969,139.493
1969,97.963
1969,115.197
1969,140.232
1969,121.002
1969,127.73
1969,111.635
1969,179.717
1969,130.475
1969,90.522
1969,100.376
1969,172.901
1969,77.667
1969,179.581
1969,139.712
1969,144.189
1969,173.41
1969,98.732
1969,106.672
1969,81.187
1969,102.285
1969,125.768
1969,146.238
1969,132.416
1969,87.267
1969,138.422
1969,67.928
1969,109.604
1969,101.212
1969,120.352
1969,173.038
1969,124.453
1969,189.165
1969,128.434
1969,141.215
1969,117.993
1969,113.286
1969,129.594
1969,112.594
1969,105.584
1969,74.449
1969,79.932
1970,144.173
1970,127.357
1970,111.377
1970,112.586
1970,84.982
1970,125.689
1970,149.938
1970,112.983
1970,97.494
1970,101.279
1970,111.922
1970,174.561
1970,164.528
1970,114.122
1970,175.934
1970,135.47
1970,75.646
1970,144.177
1970,156.628
1970,120.744
1970,108.132
1970,138.68
1970,157.353
1970,139.786
1970,87.857
1970,201.694
1970,161.004
1970,70.446
1970,136.02
1970,98.406
1970,114.993
1970,114.482
1970,116.248
1970,91.412
1970,72.984
1970,117.6
1970,97.68
1970,147.369
1970,96.612
1970,113.508
1970,118.783
1970,131.898
1970,92.322
1970,141.073
1970,178.437
1970,91.489
1970,85.102
1970,127.112
1970,106.694
1970,137.722
1970,140.131
1970,189.129
1970,83.773
1970,106.385
1970,106.662
1970,88.585
1970,101.465
1970,134.7
1970,145.345
1970,121.369
1970,105.761
1970,87.669
1970,128.151
1970,105.017
1970,119.882
1970,77.29
1970,75.351
1970,77.4
1970,134.759
1970,101.427
1970,84.132
1970,96.881
1970,128.459
1970,105.107
1970,78.157
1970,105.888
1970,116.384
1970,108.39
1970,121.486
1970,88.42
1970,73.658
1970,115.85
1970,176.895
1970,106.246
1970,135.127
1970,96.028
1970,75.592
1970,98.518
1970,130.871
1970,137.861
1970,143.479
1970,90.212
1970,114.563
1970,114.565
1970,132.497
1970,170.202
1970,147.388
1970,131.082
1970,90.316
1970,109.514
1971,92.082
1971,106.754
1971,86.636
1971,72.544
1971,147.39
1971,139.506
1971,90.459
1971,161.69
1971,90.241
1971,98.968
1971,97.513
1971,121.174
1971,81.283
1971,77.739
1971,174.845
1971,80.15
1971,81.946
1971,125.27
1971,133.555
1971,81.903
1971,106.431
1971,133.541
1971,124.543
1971,92.048
1971,79.182
1971,134.777
1971,141.678
1971,88.149
1971,118.988
1971,109.925
1971,76.852
1971,72.815
1971,145.565
1971,126.801
1971,89.842
1971,97.395
1971,122.71
1971,99.095
1971,93.719
1971,108.053
1971,102.712
1971,156.966
1971,139.506
1971,95.592
1971,140.145
1971,93.563
1971,90.283
1971,120.463
1971,116.583
1971,126.584
1971,82.826
1971,152.177
1971,173.25
1971,138.783
1971,146.093
1971,178.143
1971,113.274
1971,133.801
1971,121.534
1971,206.088
1971,112.195
1971,138.524
1971,99.646
1971,114.733
1971,71.083
1971,125.535
1971,150.232
1971,74.507
1971,160.719
1971,82.521
1971,119.597
1971,131.608
1971,130.846
1971,109.042
1971,81.681
1971,80.151
1971,136.11
1971,185.034
1971,88.451
1971,106.762
1971,114.732
1971,147.724
1971,126.502
1971,157.257
1971,152.217
1971,73.788
1971,87.54
1971,112.709
1971,96.718
1971,149.6
1971,98.831
1971,132.099
1971,132.784
1971,98.983
1971,138.183
1971,175.655
1971,104.436
1971,101.333
1971,78.356
1971,143.782
1972,137.426
1972,95.528
1972,77.566
1972,90.845
1972,73.083
1972,139.328
1972,88.062
1972,147.933
1972,181.277
1972,125.502
1972,136.089
1972,129.96
1972,102.367
1972,102.329
1972,125.695
1972,106.156
1972,126.412
1972,146.262
1972,117.046
1972,147.712
1972,137.89
1972,119.46
1972,132.178
1972,139.056
1972,121.832
1972,126.795
1972,106.603
1972,131.497
1972,207.9
1972,115.503
1972,117.132
1972,108.697
1972,91.044
1972,134.378
1972,129.792
1972,105.618
1972,129.842
1972,96.154
1972,162.56
1972,83.444
1972,107.095
1972,79.661
1972,133.837
1972,187.284
1972,86.501
1972,79.691
1972,83.611
1972,117.902
1972,76.304
1972,83.92
1972,89.938
1972,94.474
1972,98.109
1972,133.873
1972,79.822
1972,94.754
1972,201.523
1972,90.6
1972,112.635
1972,163.688
1972,121.337
1972,83.09
1972,184.677
1972,141.088
1972,131.887
1972,99.788
1972,143.583
1972,104.765
1972,78.628
1972,173.176
1972,89.901
1972,87.551
1972,96.968
1972,136.361
1972,131.427
1972,116.848
1972,90.807
1972,110.58
1972,129.079
1972,104.908
1972,165.138
1972,126.624
1972,122.762
1972,114.818
1972,116.035
1972,97.968
1972,147.115
1972,69.896
1972,172.765
1972,88.584
1972,100.093
1972,152
1972,129.557
1972,84.583
1972,110.789
1972,95.35
1972,78.484
1972,111.213
1972,153.566
1972,145.752
1973,173.32
1973,90.395
1973,138.115
1973,84.361
1973,78.289
1973,142.128
1973,124.162
1973,85.437
1973,135.299
1973,117.302
1973,93.08
1973,145.085
1973,140.006
1973,100.341
1973,136.029
1973,79.689
1973,72.793
1973,136.164
1973,131.958
1973,93.487
1973,169.1
1973,145.862
1973,117.958
1973,116.89
1973,138.98
1973,130.838
1973,130.313
1973,123.573
1973,89.084
1973,88.913
1973,173.704
1973,176.087
1973,122.08
1973,146.699
1973,96.879
1973,112.532
1973,113.192
1973,93.542
1973,169.333
1973,101.645
1973,107.844
1973,117.814
1973,86.21
1973,79.305
1973,87.559
1973,153.173
1973,109.572
1973,134.118
1973,134.893
1973,169.932
1973,70.58
1973,100.073
1973,119.183
1973,139.247
1973,106.709
1973,136.773
1973,107.32
1973,106.282
1973,134.204
1973,177.164
1973,170.334
1973,70.625
1973,85.644
1973,98.079
1973,117.285
1973,99.564
1973,127.432
1973,88.87
1973,81.685
1973,171.977
1973,98.101
1973,114.338
1973,123.372
1973,144.17
1973,66.459
1973,171.934
1973,115.519
1973,124.972
1973,114.003
1973,115.304
1973,135.188
1973,66.259
1973,82.994
1973,91.171
1973,101.081
1973,113.845
1973,141.642
1973,119.931
1973,107.341
1973,135.954
1973,105.285
1973,130.009
1973,104.056
1973,112.207
1973,123.636
1973,180.533
1973,114.241
1973,102.448
1973,98.158
1973,76.041
1974,93.763
1974,145.224
1974,146.141
1974,103.088
1974,98.141
1974,170.751
1974,96.892
1974,92.841
1974,102.441
1974,82.975
1974,130.918
1974,122.098
1974,143.089
1974,101.302
1974,95.348
1974,71.346
1974,97.588
1974,116.924
1974,134.23
1974,164.548
1974,104.716
1974,96.178
1974,93.904
1974,135.089
1974,100.7
1974,98.068
1974,159.365
1974,164.806
1974,89.269
1974,80.564
1974,137.714
1974,99.806
1974,135.919
1974,138.158
1974,160.199
1974,133.026
1974,130.28
1974,118.129
1974,105.331
1974,112.623
1974,98.341
1974,134.359
1974,127.23
1974,106.561
1974,106.536
1974,78.687
1974,103.923
1974,126.484
1974,98.613
1974,130.354
1974,115.471
1974,107.033
1974,170.835
1974,140.339
1974,130.098
1974,127.897
1974,97.587
1974,106.362
1974,111.154
1974,120.161
1974,134.316
1974,101.912
1974,97.644
1974,127.17
1974,80.968
1974,111.302
1974,115.487
1974,117.657
1974,114.646
1974,144.706
1974,77.033
1974,112.055
1974,174.011
1974,117.526
1974,100.45
1974,61.753
1974,98.869
1974,132.225
1974,112.889
1974,120.731
1974,133.802
1974,101.269
1974,170.519
1974,94.931
1974,127.671
1974,82.286
1974,99.051
1974,171.213
1974,109.168
1974,101.511
1974,95.461
1974,156.027
1974,100.43
1974,91.624
1974,109.888
1974,114.653
1974,86.388
1974,121.742
1974,83.064
1974,122.835
1975,74.722
1975,86.933
1975,182.507
1975,98.203
1975,88.904
1975,170.119
1975,65.88
1975,81.773
1975,89.935
1975,103.568
1975,80.475
1975,140.685
1975,110.384
1975,98.693
1975,125.388
1975,114.566
1975,158.435
1975,149.521
1975,151.656
1975,122.484
1975,173.441
1975,109.339
1975,131.861
1975,119.403
1975,106.795
1975,177.479
1975,126.682
1975,166.637
1975,78.456
1975,105.417
1975,127.161
1975,138.995
1975,93.152
1975,79.538
1975,122.521
1975,109.221
1975,119.573
1975,117.227
1975,94.642
1975,139.244
1975,144.766
1975,131.847
1975,127.59
1975,113.201
1975,94.205
1975,132.842
1975,111.652
1975,131.131
1975,147.08
1975,118.118
1975,95.216
1975,125.612
1975,113.956
1975,148.645
1975,159.878
1975,133.841
1975,197.518
1975,80.287
1975,101.119
1975,93.803
1975,119.752
1975,92.8
1975,82.033
1975,133.322
1975,115.792
1975,91.707
1975,105.795
1975,125.185
1975,88.653
1975,73.574
1975,96.941
1975,76.384
1975,95.62
1975,94.749
1975,75.674
1975,150.899
1975,109.8
1975,77.215
1975,91.408
1975,142.866
1975,96.607
1975,144.045
1975,113.691
1975,111.309
1975,70.116
1975,124.266
1975,128.593
1975,136.638
1975,182.365
1975,133.117
1975,102.667
1975,144.131
1975,113.272
1975,149.751
1975,95.767
1975,97.258
1975,128.54
1975,134.073
1975,166.898
1975,108.311
1976,106.879
1976,175.427
1976,109.688
1976,126.549
1976,174.02
1976,165.9
1976,177.262
1976,119.84
1976,93.184
1976,188.904
1976,134.747
1976,106.522
1976,118.09
1976,122.266
1976,105.461
1976,83.339
1976,136.473
1976,109.082
1976,109.78
1976,177.658
1976,97.729
1976,91.632
1976,117.747
1976,133.442
1976,87.165
1976,135.096
1976,134.519
1976,179.209
1976,127.622
1976,125.82
1976,96.792
1976,133.197
1976,80.162
1976,122.59
1976,81.385
1976,119.371
1976,136.624
1976,143.476
1976,82.787
1976,119.037
1976,166.507
1976,112.889
1976,154.341
1976,141.772
1976,114.403
1976,168.108
1976,115.436
1976,82.93
1976,91.198
1976,124.234
1976,133.939
1976,112.498
1976,129.051
1976,159.862
1976,103.404
1976,99.359
1976,101.851
1976,143.889
1976,176.817
1976,46.329
1976,126.144
1976,136.023
1976,118.798
1976,92.41
1976,171.682
1976,112.426
1976,136.814
1976,72.118
1976,166.706
1976,74.054
1976,168.988
1976,190.697
1976,137.34
1976,97.682
1976,129.687
1976,140.226
1976,114.877
1976,87.174
1976,139.277
1976,86.732
1976,140.544
1976,118.089
1976,84.102
1976,96.1
1976,128.512
1976,130.992
1976,145.453
1976,99.084
1976,154.596
1976,108.153
1976,136.731
1976,150.624
1976,130.491
1976,114.535
1976,103.009
1976,183.067
1976,177.571
1976,117.396
1976,49.471
1976,91.758
1977,104.955
1977,102.385
1977,100.339
1977,125.411
1977,82.58
1977,122.466
1977,78.64
1977,131.911
1977,127.759
1977,193.871
1977,156.877
1977,131.466
1977,131.5
1977,108.934
1977,118.094
1977,110.189
1977,115.527
1977,161.423
1977,94.776
1977,117.55
1977,113.453
1977,103.681
1977,104.643
1977,169.091
1977,127.426
1977,76.028
1977,105.045
1977,123.379
1977,157.568
1977,134.364
1977,129.242
1977,84.972
1977,89.966
1977,85.544
1977,167.87
1977,131.133
1977,147.803
1977,90.553
1977,154.512
1977,166.187
1977,115.542
1977,103.966
1977,97.844
1977,133.047
1977,181.257
1977,82.122
1977,183.836
1977,126.177
1977,92.744
1977,101.441
1977,84.006
1977,126.488
1977,116.128
1977,162.361
1977,143.351
1977,138.623
1977,102.466
1977,137.672
1977,100.677
1977,176.268
1977,97.308
1977,143.182
1977,122.24
1977,167.595
1977,99.584
1977,138.334
1977,129.738
1977,111.397
1977,168.37
1977,123.538
1977,82.612
1977,127.959
1977,111.372
1977,123.89
1977,144.829
1977,130.64
1977,96.981
1977,116.2
1977,92.201
1977,135.866
1977,120.282
1977,187.809
1977,118.499
1977,176.387
1977,70.339
1977,114.949
1977,104.853
1977,126.303
1977,85.241
1977,116.129
1977,119.682
1977,97.951
1977,106.739
1977,107.712
1977,103.953
1977,64.75
1977,129.583
1977,117.053
1977,93.255
1977,126.496
1978,124.043
1978,90.715
1978,125.231
1978,133.287
1978,134.258
1978,174.105
1978,69.876
1978,102.441
1978,177.166
1978,100.843
1978,151.277
1978,77.805
1978,91.606
1978,81.502
1978,102.664
1978,68.42
1978,69.418
1978,105.794
1978,109.713
1978,120.276
1978,83.304
1978,104.401
1978,127.129
1978,105.686
1978,131.481
1978,129.885
1978,146.566
1978,129.228
1978,120.233
1978,134.931
1978,123.686
1978,107.674
1978,191.307
1978,128.635
1978,100.836
1978,91.875
1978,175.824
1978,175.682
1978,124.646
1978,105.64
1978,81.942
1978,146.62
1978,124.123
1978,141.242
1978,172.547
1978,140.747
1978,138.287
1978,98.953
1978,113.877
1978,101.476
1978,175.688
1978,146.852
1978,94.346
1978,105.614
1978,147.694
1978,105.139
1978,106.817
1978,166.143
1978,98.711
1978,115.654
1978,96.911
1978,179.224
1978,115.234
1978,170.182
1978,120.104
1978,135.751
1978,85.877
1978,140.383
1978,79.585
1978,149.658
1978,92.819
1978,108.352
1978,151.375
1978,105.103
1978,96.481
1978,142.636
1978,138.21
1978,127.851
1978,80.161
1978,206.278
1978,153.764
1978,124.052
1978,128.996
1978,90.895
1978,97.589
1978,91.12
1978,109.175
1978,153.04
1978,93.909
1978,99.333
1978,115.089
1978,153.644
1978,155.139
1978,181.856
1978,98.682
1978,112.872
1978,146.669
1978,172.072
1978,141.258
1978,96.518
1979,135.304
1979,165.979
1979,116.543
1979,154.381
1979,128.198
1979,95.323
1979,145.255
1979,82.905
1979,104.403
1979,143.183
1979,98.118
1979,110.138
1979,163.332
1979,175.179
1979,209.241
1979,85.799
1979,134.721
1979,84.772
1979,150.686
1979,125.622
1979,119.557
1979,104.602
1979,145.325
1979,160.689
1979,113.311
1979,131.22
1979,135.916
1979,115.308
1979,127.415
1979,108.988
1979,102.264
1979,75.625
1979,143.702
1979,200.476
1979,201.808
1979,113.076
1979,116.802
1979,115.928
1979,89.346
1979,96.035
1979,106.237
1979,139.403
1979,126.963
1979,127.361
1979,105.642
1979,97.3
1979,103.022
1979,102.33
1979,108.704
1979,127.261
1979,68.92
1979,98.385
1979,97.79
1979,143.157
1979,149.162
1979,108.729
1979,144.15
1979,125.716
1979,136.701
1979,108.83
1979,153.378
1979,51.93
1979,81.163
1979,83.01
1979,136.931
1979,87.524
1979,124.025
1979,122.188
1979,113.079
1979,75.069
1979,173.423
1979,109.625
1979,90.582
1979,114.572
1979,171.35
1979,130.51
1979,164.499
1979,99.09
1979,184.337
1979,127.088
1979,81.617
1979,124.692
1979,94.161
1979,108.98
1979,134.265
1979,90.1
1979,131.104
1979,132.083
1979,128.525
1979,113.49
1979,117.039
1979,173.407
1979,120.283
1979,125.969
1979,121.364
1979,113.807
1979,90.577
1979,88.978
1979,151.841
1979,90.797
1969,90.114
1969,117.92
1969,119.803
1969,93.444
1969,97.738
1969,67.862
1969,105.732
1969,53.678
1969,134.43
1969,177.817
1969,85.269
1969,116.178
1969,151.72
1969,127.984
1969,166.189
1969,118.59
1969,120.805
1969,113.916
1969,87.907
1969,142.229
1969,108.615
1969,97.781
1969,130.503
1969,128.016
1969,130.031
1969,109.108
1969,125.396
1969,131.741
1969,126.177
1969,162.483
1969,82.004
1969,114.166
1969,149.12
1969,123.178
1969,176.315
1969,96.742
1969,146.947
1969,91.141
1969,138.806
1969,83.326
1969,184.458
1969,116.716
1969,126.481
1969,142.526
1969,110.581
1969,88.069
1969,142.07
1969,170.033
1969,140.674
1969,79.472
1969,133.905
1969,164.829
1969,144.232
1969,83.742
1969,133.131
1969,134.771
1969,120.387
1969,139.822
1969,126.144
1969,100.036
1969,119.285
1969,111.025
1969,77.865
1969,106.052
1969,75.226
1969,86.968
1969,155.241
1969,141.387
1969,63.577
1969,74.164
1969,96.84
1969,89.06
1969,123.27
1969,131.291
1969,125.825
1969,114.49
1969,116.49
1969,132.221
1969,116.428
1969,110.513
1969,102.523
1969,70.675
1969,82.691
1969,125.878
1969,116.446
1969,130.11
1969,115.474
1969,204.105
1969,85.873
1969,90.889
1969,191.482
1969,107.169
1969,129.345
1969,114.957
1969,108.988
1969,148.606
1969,151.709
1969,157.912
1969,141.477
1969,139.334
1970,132.526
1970,127.783
1970,107.401
1970,77.941
1970,177.66
1970,97.23
1970,102.549
1970,128.775
1970,89.844
1970,109.093
1970,86.75
1970,76.848
1970,110.597
1970,141.554
1970,145.549
1970,78.489
1970,135.217
1970,93.275
1970,110.666
1970,75.66
1970,83.687
1970,110.857
1970,90.9
1970,175.408
1970,127.517
1970,121.479
1970,114.223
1970,153.85
1970,119.171
1970,153.528
1970,89.783
1970,74.669
1970,145.019
1970,91.372
1970,133.619
1970,87.925
1970,75.798
1970,88.256
1970,110.582
1970,111.69
1970,112.582
1970,85.799
1970,130.379
1970,116.27
1970,122.589
1970,84.969
1970,113.546
1970,110.1
1970,100.996
1970,88.467
1970,164.66
1970,91.984
1970,84.81
1970,91.485
1970,141.609
1970,139.944
1970,123.59
1970,92.533
1970,86.53
1970,131.692
1970,108.826
1970,94.045
1970,127.827
1970,116.224
1970,179.616
1970,96.265
1970,81.768
1970,111.687
1970,192.572
1970,77.479
1970,120.168
1970,117.704
1970,137.62
1970,134.381
1970,63.371
1970,122.202
1970,170.925
1970,69.569
1970,123.002
1970,110.941
1970,72.386
1970,89.115
1970,116.46
1970,162.52
1970,160.452
1970,166.157
1970,141.192
1970,106.971
1970,109.568
1970,129.393
1970,125.829
1970,153.614
1970,80.746
1970,112.73
1970,79.323
1970,119.025
1970,117.354
1970,169.391
1970,110.8
1970,114.89
1971,175.053
1971,130.246
1971,142.438
1971,163.713
1971,128.39
1971,141.489
1971,137.064
1971,109.168
1971,176.781
1971,105.965
1971,80.879
1971,93.164
1971,128.606
1971,98.85
1971,137.034
1971,96.035
1971,111.057
1971,135.884
1971,90.992
1971,82.022
1971,148.575
1971,143.736
1971,113.909
1971,86.464
1971,101.572
1971,100.073
1971,77.34
1971,158.749
1971,113.66
1971,129.268
1971,114.373
1971,73.1
1971,75.099
1971,81.209
1971,86.691
1971,88.631
1971,82.286
1971,98.937
1971,78.133
1971,75.845
1971,93.272
1971,99.328
1971,104.746
1971,129.887
1971,88.543
1971,107.4
1971,140.849
1971,101.158
1971,83.857
1971,80.352
1971,155.215
1971,114.364
1971,81.76
1971,95.072
1971,134.475
1971,119.406
1971,127.396
1971,119.939
1971,80.648
1971,117.763
1971,166.014
1971,128.606
1971,145.333
1971,174.557
1971,65.502
1971,130.547
1971,204.719
1971,106.788
1971,118.55
1971,102.857
1971,120.216
1971,162.385
1971,172.27
1971,75.231
1971,131.976
1971,94.45
1971,93.078
1971,126.787
1971,105.129
1971,84.5
1971,115.093
1971,96.397
1971,134.574
1971,134.095
1971,134.763
1971,80.594
1971,114.588
1971,77.202
1971,136.277
1971,130.516
1971,103.886
1971,136.518
1971,115.386
1971,110.815
1971,90.197
1971,177.554
1971,96.474
1971,144.941
1971,91.173
1971,157.592
1972,111.604
1972,151.519
1972,132.033
1972,118.034
1972,97.77
1972,100.792
1972,74.232
1972,121.565
1972,119.206
1972,151.398
1972,147.62
1972,89.887
1972,63.827
1972,168.399
1972,106.447
1972,119.364
1972,114.748
1972,102.814
1972,120.724
1972,98.132
1972,104.573
1972,110.58
1972,163.592
1972,125.283
1972,105.025
1972,185.222
1972,166.806
1972,121.315
1972,100.813
1972,137.728
1972,103.397
1972,120.309
1972,171.777
1972,136.664
1972,95.581
1972,149.356
1972,190.366
1972,119.147
1972,153.069
1972,104.595
1972,127.826
1972,123.516
1972,119.77
1972,78.015
1972,96.67
1972,107.51
1972,127.791
1972,143.686
1972,86.163
1972,123.311
1972,110.478
1972,100.969
1972,111.681
1972,141.258
1972,114.168
1972,132.977
1972,89.098
1972,93.192
1972,172.452
1972,125.439
1972,105.902
1972,130.782
1972,152.217
1972,116.218
1972,173.199
1972,91.292
1972,60.99
1972,142.489
1972,168.57
1972,127.772
1972,104.411
1972,119.545
1972,127.906
1972,72.249
1972,74.63
1972,104.095
1972,129.172
1972,87.129
1972,114.333
1972,118.481
1972,120.165
1972,132.132
1972,152.543
1972,93.253
1972,160.068
1972,92.797
1972,102.16
1972,95.271
1972,124.313
1972,98.454
1972,122.853
1972,138.924
1972,105.542
1972,140.22
1972,110.904
1972,125.725
1972,97.505
1972,85.358
1972,119.515
1972,82.034
1973,96.352
1973,90.109
1973,79.458
1973,137.428
1973,107.952
1973,151.035
1973,108.433
1973,176.349
1973,89.286
1973,83.88
1973,85.506
1973,83.951
1973,106.828
1973,180.17
1973,87.336
1973,89.202
1973,88.57
1973,142.669
1973,122.355
1973,86.786
1973,171.258
1973,76.049
1973,122.056
1973,81.019
1973,105.399
1973,79.077
1973,106.563
1973,113.789
1973,154.25
1973,88.163
1973,90.851
1973,0
1973,146.99
1973,147.252
1973,137.906
1973,130.131
1973,116.605
1973,114.322
1973,133.431
1973,161.718
1973,107.086
1973,117.922
1973,101.235
1973,102.019
1973,146
1973,128.042
1973,132.244
1973,126.839
1973,118.916
1973,127.641
1973,102.351
1973,167.161
1973,133.267
1973,143.086
1973,191.107
1973,111.269
1973,122.569
1973,126.443
1973,159.344
1973,124.86
1973,91.308
1973,126.163
1973,77.917
1973,74.564
1973,121.244
1973,142.129
1973,135.551
1973,151.732
1973,111.698
1973,101.28
1973,130.898
1973,126.963
1973,191.817
1973,98.962
1973,118.861
1973,83.578
1973,150.512
1973,128.516
1973,73.279
1973,97.769
1973,93.294
1973,94.738
1973,98.369
1973,120.207
1973,101.312
1973,78.879
1973,105.133
1973,140.445
1973,97.681
1973,142.91
1973,82.803
1973,110.773
1973,177.282
1973,134.605
1973,84.267
1973,100.473
1973,111.015
1973,137.401
1973,105.092
1973,91.237
1974,83.251
1974,128.211
1974,169.456
1974,205.609
1974,80.659
1974,130.498
1974,94.825
1974,126.802
1974,91.75
1974,133.966
1974,75.625
1974,98.204
1974,97.256
1974,155.119
1974,161.036
1974,76.861
1974,167.078
1974,150.508
1974,159.659
1974,87.071
1974,127.803
1974,143.27
1974,145.497
1974,92.221
1974,117.6
1974,88.567
1974,140.81
1974,111.037
1974,131.418
1974,79.515
1974,87.683
1974,164.056
1974,76.568
1974,118.559
1974,72.933
1974,130.224
1974,106.333
1974,109.021
1974,130.785
1974,76.029
1974,118.833
1974,174.365
1974,154.365
1974,144.517
1974,143.099
1974,98.882
1974,121.751
1974,127.67
1974,70.12
1974,108.156
1974,130.066
1974,110.765
1974,110.839
1974,169.863
1974,139.103
1974,125.007
1974,120.002
1974,73.431
1974,138.245
1974,123.646
1974,142.089
1974,81.303
1974,132.504
1974,126.237
1974,116.415
1974,147.548
1974,85.823
1974,89.427
1974,76.077
1974,179.9
1974,126.221
1974,85.001
1974,136.766
1974,126.16
1974,122.233
1974,131.699
1974,131.84
1974,120.243
1974,170.85
1974,191.556
1974,163.738
1974,197.234
1974,104.186
1974,147.847
1974,68.721
1974,159.574
1974,101.256
1974,108.113
1974,157.545
1974,137.332
1974,127.63
1974,146.274
1974,124.594
1974,136.071
1974,99.472
1974,138.79
1974,147.755
1974,74.935
1974,145.895
1974,118.48
1975,83.555
1975,120.458
1975,87.438
1975,94.491
1975,121.286
1975,121.279
1975,101.632
1975,100.11
1975,153.395
1975,89.421
1975,120.615
1975,113.765
1975,117.589
1975,148.414
1975,85.357
1975,136.488
1975,140.667
1975,79.061
1975,102.425
1975,150.783
1975,139.935
1975,187.481
1975,88.229
1975,111.791
1975,101.726
1975,83.561
1975,110.782
1975,128.317
1975,155.565
1975,173.956
1975,171.535
1975,97.486
1975,92.048
1975,134.405
1975,137.316
1975,83.114
1975,141.286
1975,109.788
1975,83.752
1975,78.991
1975,103.04
1975,82.297
1975,129.464
1975,131.553
1975,123.845
1975,83.831
1975,128.78
1975,81.992
1975,133.342
1975,153.346
1975,120.526
1975,141.219
1975,128.207
1975,91.873
1975,149.704
1975,126.4
1975,108.763
1975,146.156
1975,116.144
1975,78.93
1975,76.987
1975,146.863
1975,181.485
1975,142.706
1975,108.73
1975,129.249
1975,134.143
1975,133.169
1975,114.9
1975,123.41
1975,172.608
1975,146.506
1975,76.747
1975,90.575
1975,137.365
1975,80.694
1975,117.725
1975,114.743
1975,120.667
1975,166.362
1975,164.951
